trip_id,user_id,scooter_id,city,start_time,end_time,distance_km,fare_mxn,payment_method
TRIP02911,USR0444,SC0136,CDMX,2025-04-21T07:17:50,2025-04-21T08:04:50,9.18,125.15,qr_code
TRIP00946,USR0482,SC0098,MTY,2025-01-04T09:07:29,2025-01-04T10:14:29,10.23,101.17,credit_card
TRIP02928,USR0228,SC0069,Ciudad de Mexico,2024-10-19T13:18:33,2024-10-19T13:55:33,2.2,33.03,debit_card
TRIP01173,USR0352,SC0060,Ciudad de Mexico,2024-11-05T16:44:01,2024-11-05T17:03:01,9.35,107.6,debit_card
TRIP02165,USR0293,SC0014,cdmx,2025-06-27T18:24:25,2025-06-27T19:33:25,11.24,152.15,credit_card
TRIP03720,USR0391,SC0001,MTY,2024-06-25T15:39:12,2024-06-25T16:16:12,4.16,42.74,qr_code
TRIP03444,USR0208,SC0182,Monterrey,2024-09-01T08:23:28,2024-09-01T08:39:28,13.4,147.12,credit_card
TRIP00453,USR0408,SC0183,Guadalajara,2025-04-23T12:07:30,2025-04-23T13:36:30,2.97,58.89,credit_card
TRIP04682,USR0312,SC0155,cdmx,2024-02-29T18:59:44,2024-02-29T20:11:44,5.21,47.36,qr_code
TRIP02096,USR0383,SC0175,GDL,2024-04-23T09:00:06,2024-04-23T09:05:06,13.4,196.76,cash
TRIP01116,USR0358,SC0196,Guadalajara,2025-04-02T16:38:58,2025-04-02T16:49:58,0.97,17.32,credit_card
TRIP00572,USR0481,SC0092,MTY,2025-06-15T21:29:47,2025-06-15T22:04:47,12.09,183.48,qr_code
TRIP00421,USR0171,SC0085,CDMX,2024-09-13T18:43:54,2024-09-13T19:23:54,2.5,50.71,cash
TRIP04504,USR0003,SC0056,MTY,2025-01-13T12:13:20,2025-01-13T13:12:20,10.35,94.7,wallet
TRIP01857,USR0255,SC0059,cdmx,2024-10-24T11:37:06,2024-10-24T11:59:06,4.19,65.14,cash
TRIP04934,USR0474,SC0188,Ciudad de Mexico,2024-01-14T01:50:12,2024-01-14T02:58:12,14.54,175.44,debit_card
TRIP01715,USR0059,SC0140,CDMX,2024-05-30T08:39:36,2024-05-30T09:50:36,0.72,21.19,cash
TRIP00663,USR0460,SC0043,cdmx,2024-09-11T01:33:09,2024-09-11T01:55:09,1.39,36.92,cash
TRIP04324,USR0180,SC0187,GDL,2025-05-21T09:03:09,2025-05-21T10:16:09,1.88,44.35,credit_card
TRIP03515,USR0260,SC0193,cdmx,2024-09-02T19:01:26,2024-09-02T19:14:26,2.42,40.71,cash
TRIP00725,USR0223,SC0045,Ciudad de Mexico,2024-03-02T07:20:45,2024-03-02T08:26:45,8.02,100.15,cash
TRIP01458,USR0198,SC0055,Monterrey,2025-01-14T16:17:18,2025-01-14T15:59:18,12.57,$191.15,qr_code
TRIP01075,USR0321,SC0063,Monterrey,2025-03-16T16:18:28,2025-03-16T17:48:28,12.98,186.97,debit_card
TRIP02790,USR0393,SC0020,Ciudad de Mexico,2024-05-07T18:06:13,2024-05-07T18:33:13,3.34,46.1,cash
TRIP01822,USR0452,SC0017,CDMX,2024-05-28T12:08:22,2024-05-28T12:48:22,13.34,164.68,qr_code
TRIP04688,USR0255,SC0047,cdmx,2025-03-19T11:54:23,2025-03-19T12:00:23,8.02,82.61,debit_card
TRIP04971,USR0103,SC0101,Ciudad de Mexico,2024-08-14T13:50:38,2024-08-14T13:57:38,1.69,23.6,debit_card
TRIP00552,USR0443,SC0194,GDL,2025-06-12T18:31:08,2025-06-12T19:04:08,2.74,49.76,wallet
TRIP03829,USR0416,SC0170,CDMX,2024-04-22T07:34:02,2024-04-22T07:42:02,1.98,30.68,credit_card
TRIP03789,USR0035,SC0097,GDL,2025-05-19T21:47:36,2025-05-19T23:05:36,12.49,169.13,qr_code
TRIP00870,USR0485,SC0177,Ciudad de Mexico,2024-08-15T16:43:23,2024-08-15T17:01:23,7.81,103.96,wallet
TRIP02936,USR0337,SC0185,cdmx,2024-11-27T07:37:19,2024-11-27T08:38:19,1.25,20.42,credit_card
TRIP02092,USR0433,SC0017,cdmx,2025-01-03T07:08:47,2025-01-03T08:30:47,3.01,47.87,cash
TRIP00259,USR0364,SC0080,cdmx,2025-06-28T08:29:35,2025-06-28T08:36:35,4.92,$72.40,cash
TRIP02998,USR0093,SC0028,Ciudad de Mexico,2024-05-10T07:39:01,2024-05-10T08:10:01,8.28,98.39,debit_card
TRIP00828,USR0289,SC0107,CDMX,2025-06-07T09:42:03,2025-06-07T10:33:03,8.86,$129.42,wallet
TRIP01806,USR0132,SC0187,Guadalajara,2024-04-12T11:52:50,2024-04-12T12:55:50,8.29,96.15,debit_card
TRIP01007,USR0140,SC0119,MTY,2024-10-17T17:00:08,2024-10-17T17:58:08,4.94,74.8,cash
TRIP01428,USR0162,SC0127,cdmx,2024-09-04T12:58:09,2024-09-04T13:11:09,3.64,$42.20,wallet
TRIP03995,USR0292,SC0172,MTY,2024-11-07T18:39:01,2024-11-07T19:04:01,11.34,151.06,credit_card
TRIP00671,USR0009,SC0188,Ciudad de Mexico,2024-06-04T14:03:51,2024-06-04T15:16:51,14.23,177.34,debit_card
TRIP02830,USR0048,SC0078,Ciudad de Mexico,2024-08-27T18:19:24,2024-08-27T19:36:24,4.8,78.6,qr_code
TRIP01443,USR0043,SC0152,Monterrey,2025-06-01T11:44:16,2025-06-01T12:15:16,5.27,84.66,qr_code
TRIP01230,USR0206,SC0034,GDL,2025-03-04T20:46:28,2025-03-04T21:55:28,7.74,131.34,cash
TRIP00934,USR0452,SC0021,GDL,2024-04-16T17:25:28,2024-04-16T18:30:28,1.47,35.97,cash
TRIP00436,USR0357,SC0039,GDL,2024-12-06T18:44:20,2024-12-06T20:14:20,9.32,123.46,debit_card
TRIP00058,USR0390,SC0017,CDMX,2025-05-20T15:37:28,2025-05-20T16:54:28,5.19,86.54,wallet
TRIP04634,USR0448,SC0042,CDMX,2025-01-03T14:41:33,2025-01-03T16:04:33,5.58,76.49,qr_code
TRIP03446,USR0021,SC0112,Ciudad de Mexico,2025-04-21T08:58:20,2025-04-21T10:18:20,14.32,226.81,credit_card
TRIP02279,USR0335,SC0193,Ciudad de Mexico,2024-04-27T15:42:17,2024-04-27T16:27:17,14.6,205.53,debit_card
TRIP04102,USR0185,SC0123,Monterrey,2025-04-29T20:43:01,2025-04-29T21:52:01,3.32,43.79,wallet
TRIP00253,USR0419,SC0037,GDL,2025-01-26T14:20:34,2025-01-26T15:37:34,3.7,46.88,wallet
TRIP00066,USR0265,SC0058,Monterrey,2024-03-26T09:57:32,2024-03-26T10:20:32,13.7,206.19,wallet
TRIP03427,USR0187,SC0101,cdmx,2025-02-15T11:15:24,2025-02-15T12:05:24,6.99,71.38,wallet
TRIP00342,USR0035,SC0008,Ciudad de Mexico,2024-07-02T17:09:19,2024-07-02T18:33:19,10.09,129.83,cash
TRIP03996,USR0386,SC0116,GDL,2025-01-20T08:47:32,2025-01-20T09:37:32,7.46,121.81,debit_card
TRIP00970,,SC0178,Ciudad de Mexico,2024-06-21T18:46:42,2024-06-21T19:12:42,8.1,85.45,credit_card
TRIP02701,USR0226,SC0154,Monterrey,2024-12-28T11:39:37,2024-12-28T11:57:37,14.95,196.28,qr_code
TRIP04167,USR0285,SC0072,Guadalajara,2024-10-07T09:52:01,2024-10-07T10:29:01,7.54,$103.84,debit_card
TRIP02298,USR0428,SC0043,cdmx,2025-05-12T13:34:20,2025-05-12T14:52:20,6.63,75.29,cash
TRIP00031,USR0497,SC0136,cdmx,2025-04-18T08:23:39,2025-04-18T09:31:39,3.45,59.78,wallet
TRIP02004,USR0447,SC0070,cdmx,2025-04-28T08:20:21,2025-04-28T09:24:21,4.59,75.91,cash
TRIP03573,USR0137,SC0242,CDMX,2024-03-21T15:07:15,2024-03-21T15:37:15,5.18,83.32,debit_card
TRIP03220,USR0288,SC0013,CDMX,2024-12-24T08:05:48,2024-12-24T09:20:48,13.1,157.64,debit_card
TRIP01866,USR0357,SC0187,GDL,2024-12-17T13:23:57,2024-12-17T14:13:57,0.88,21.56,credit_card
TRIP00909,USR0410,SC0094,Ciudad de Mexico,2025-06-09T19:49:37,2025-06-09T20:51:37,1.71,24.34,qr_code
TRIP02555,USR0080,SC0174,MTY,2024-09-23T16:10:17,2024-09-23T16:54:17,12.47,$146.62,cash
TRIP00357,USR0374,SC0154,MTY,2024-11-30T05:03:41,2024-11-30T06:30:41,9.8,86.61,qr_code
TRIP00177,USR0300,SC0028,cdmx,2025-04-26T16:37:39,2025-04-26T16:51:39,2.24,41.54,debit_card
TRIP04481,USR0355,SC0107,CDMX,2024-08-17T08:45:27,2024-08-17T09:23:27,5.01,76.72,qr_code
TRIP02575,USR0427,SC0048,Ciudad de Mexico,2025-02-19T14:34:01,2025-02-19T15:40:01,3.96,40.18,cash
TRIP00965,USR0194,SC0045,cdmx,2024-08-11T10:00:04,2024-08-11T11:08:04,4.2,67.78,qr_code
TRIP03299,USR0278,SC0073,Guadalajara,2024-11-10T18:50:35,2024-11-10T19:11:35,10.44,144.44,cash
TRIP00557,USR0072,SC0190,Ciudad de Mexico,2025-05-10T13:42:11,2025-05-10T15:00:11,10.05,114.1,qr_code
TRIP00728,USR0241,SC0080,CDMX,2024-11-25T13:38:57,2024-11-25T14:17:57,3.3,59.86,credit_card
TRIP01476,USR0106,SC0175,GDL,2024-04-12T08:53:46,2024-04-12T09:52:46,8.29,136.35,cash
TRIP00917,USR0033,SC0017,CDMX,2024-04-25T18:46:15,2024-04-25T19:36:15,9.78,106.73,wallet
TRIP02431,USR0352,SC0199,GDL,2024-05-11T23:57:44,2024-05-12T00:49:44,0.86,20.05,credit_card
TRIP02437,USR0090,SC0069,CDMX,2024-09-01T16:22:08,2024-09-01T17:41:08,7.88,84.01,cash
TRIP02684,USR0332,SC0152,MTY,2024-11-03T12:48:54,2024-11-03T14:05:54,3.42,58.65,debit_card
TRIP02133,USR0276,SC0124,MTY,2024-10-23T16:50:04,2024-10-23T17:20:04,13.33,139.28,wallet
TRIP04827,USR0365,SC0034,Guadalajara,2024-08-19T11:23:23,2024-08-19T11:51:23,13.07,150.73,qr_code
TRIP04558,USR0125,SC0109,cdmx,2024-08-15T15:38:07,2024-08-15T16:39:07,0.75,26.62,qr_code
TRIP01102,USR0016,SC0081,MTY,2024-09-13T19:17:55,2024-09-13T20:13:55,1.28,17.83,credit_card
TRIP01529,USR0182,SC0115,Guadalajara,2024-04-01T20:41:28,2024-04-01T21:12:28,10.94,110.77,wallet
TRIP04990,USR0297,SC0163,CDMX,2024-12-24T09:33:55,2024-12-24T09:53:55,7.41,$123.89,debit_card
TRIP01909,USR0374,SC0164,GDL,2025-01-30T18:23:58,2025-01-30T19:42:58,0.68,23.79,debit_card
TRIP00693,USR0455,SC0028,CDMX,2024-04-20T08:33:10,2024-04-20T08:50:10,14.96,235.09,qr_code
TRIP01335,USR0114,SC0014,Ciudad de Mexico,2024-03-03T07:33:23,2024-03-03T08:16:23,0.56,23.89,credit_card
TRIP02689,USR0330,SC0055,Monterrey,2024-10-28T05:29:31,2024-10-28T06:02:31,5.94,73.36,wallet
TRIP03473,USR0309,SC0106,MTY,2024-09-30T17:04:36,2024-09-30T17:55:36,6.33,95.03,credit_card
TRIP01174,USR0225,SC0094,cdmx,2025-06-27T23:14:35,2025-06-28T00:24:35,11.9,178.28,credit_card
TRIP04770,USR0046,SC0049,MTY,2024-02-27T09:09:57,2024-02-27T10:27:57,12.75,125.62,debit_card
TRIP03809,USR0098,SC0078,CDMX,2024-09-06T12:46:42,2024-09-06T14:11:42,12.8,$130.07,qr_code
TRIP03291,USR0281,SC0089,CDMX,2024-03-08T08:17:56,2024-03-08T09:42:56,8.03,108.27,debit_card
TRIP04120,USR0006,SC0139,MTY,2024-04-17T20:29:53,2024-04-17T21:10:53,9.1,105.81,qr_code
TRIP04006,USR0332,SC0082,cdmx,2024-02-20T11:44:09,2024-02-20T11:49:09,4.35,59.84,credit_card
TRIP00361,USR0221,SC0156,cdmx,2024-10-16T08:11:26,2024-10-16T08:34:26,3.91,52.35,wallet
TRIP02953,USR0292,SC0032,Monterrey,2025-04-15T18:26:10,2025-04-15T18:57:10,3.82,$46.67,wallet
TRIP01179,USR0008,SC0106,MTY,2024-05-16T08:07:29,2024-05-16T08:19:29,14.92,178.45,cash
TRIP00773,USR0189,SC0032,MTY,2024-11-29T18:32:52,2024-11-29T18:39:52,6.21,68.98,debit_card
TRIP03772,USR0333,SC0006,Monterrey,2024-07-18T01:01:57,2024-07-18T01:40:57,14.01,$203.05,credit_card
TRIP02391,USR0232,SC0025,GDL,2024-02-05T19:42:58,2024-02-05T20:03:58,13.47,211.98,debit_card
TRIP00866,USR0368,SC0181,MTY,2024-05-12T15:31:47,2024-05-12T15:40:47,10.38,97.74,debit_card
TRIP04939,USR0297,SC0184,cdmx,2024-12-01T09:00:39,2024-12-01T10:08:39,7.3,118.57,wallet
TRIP03791,USR0114,SC0039,Guadalajara,2025-04-18T17:12:44,2025-04-18T18:41:44,3.12,45.29,debit_card
TRIP00090,USR0489,SC0043,cdmx,2024-10-24T21:05:22,2024-10-24T22:06:22,3.6,58.73,cash
TRIP03415,USR0165,SC0067,Ciudad de Mexico,2024-06-18T16:29:51,2024-06-18T16:39:51,6.24,81.72,qr_code
TRIP01793,USR0411,SC0090,cdmx,2025-02-05T01:34:56,2025-02-05T03:01:56,14.16,138.01,debit_card
TRIP01140,USR0017,SC0189,CDMX,2024-11-28T07:22:39,2024-11-28T08:45:39,2.08,41.5,wallet
TRIP04342,USR0442,SC0032,Monterrey,2024-07-19T19:19:56,2024-07-19T19:39:56,2.08,38.29,wallet
TRIP01350,USR0383,SC0170,Ciudad de Mexico,2025-04-30T18:22:41,2025-04-30T18:30:41,12.28,$150.31,wallet
TRIP04420,USR0278,SC0033,MTY,2024-10-17T13:49:54,2024-10-17T15:08:54,8.49,125.29,cash
TRIP02001,USR0354,SC0139,MTY,2025-04-03T08:48:24,2025-04-03T09:24:24,7.34,$86.25,cash
TRIP01470,USR0274,SC0070,cdmx,2024-04-19T16:04:17,2024-04-19T16:33:17,12.93,132.9,debit_card
TRIP04318,USR0053,SC0050,cdmx,2025-06-19T16:37:57,2025-06-19T16:27:57,8.0,99.65,wallet
TRIP00785,USR0121,SC0123,MTY,2024-06-17T16:37:24,2024-06-17T16:52:24,11.19,112.7,debit_card
TRIP04727,USR0077,SC0036,MTY,2025-03-10T09:04:31,2025-03-10T10:27:31,1.51,25.27,debit_card
TRIP02318,USR0058,SC0179,CDMX,2024-07-10T09:04:02,2024-07-10T09:48:02,5.98,61.51,cash
TRIP03489,USR0352,SC0103,Monterrey,2024-12-27T07:43:34,2024-12-27T08:57:34,11.72,124.93,cash
TRIP03967,USR0132,SC0157,Ciudad de Mexico,2025-01-20T07:42:09,2025-01-20T08:01:09,12.54,163.2,wallet
TRIP03462,USR0387,SC0080,CDMX,2024-04-10T07:36:24,2024-04-10T08:59:24,6.97,69.44,wallet
TRIP02672,USR0283,SC0198,cdmx,2024-08-27T22:06:26,2024-08-27T23:24:26,9.34,$117.99,credit_card
TRIP04411,USR0083,SC0078,CDMX,2024-08-17T11:37:26,2024-08-17T13:06:26,8.31,116.29,credit_card
TRIP03892,USR0359,SC0129,GDL,2024-07-06T18:58:02,2024-07-06T19:12:02,5.33,60.82,qr_code
TRIP00263,USR0095,SC0159,CDMX,2024-09-30T16:38:14,2024-09-30T17:12:14,10.48,131.34,cash
TRIP00497,USR0356,SC0157,cdmx,2024-12-07T21:58:15,2024-12-07T22:52:15,8.24,113.95,qr_code
TRIP04206,USR0442,SC0172,Monterrey,2024-11-21T08:25:32,2024-11-21T09:27:32,1.25,25.57,cash
TRIP03854,USR0109,SC0169,Ciudad de Mexico,2025-02-20T12:29:26,2025-02-20T13:21:26,8.57,95.36,qr_code
TRIP01196,USR0356,SC0061,GDL,2024-12-21T10:12:16,2024-12-21T10:21:16,12.02,149.14,credit_card
TRIP02287,USR0054,SC0074,cdmx,2025-02-26T15:39:24,2025-02-26T15:50:24,6.59,63.14,qr_code
TRIP01925,USR0366,SC0037,Guadalajara,2024-06-20T17:00:01,2024-06-20T17:52:01,3.61,41.73,cash
TRIP00618,USR0489,SC0155,cdmx,2024-01-30T08:19:56,2024-01-30T09:40:56,3.38,66.33,cash
TRIP03987,USR0031,SC0170,CDMX,2024-08-01T19:56:30,2024-08-01T19:34:30,2.16,43.31,debit_card
TRIP04312,USR0260,SC0067,Ciudad de Mexico,2024-11-05T07:32:02,2024-11-05T07:49:02,9.47,111.57,credit_card
TRIP03979,USR0342,SC0090,CDMX,2024-11-08T17:46:58,2024-11-08T18:24:58,10.67,115.94,wallet
TRIP02171,USR0344,SC0164,Guadalajara,2024-08-15T16:27:43,2024-08-15T16:41:43,3.97,49.54,debit_card
TRIP00500,USR0073,SC0029,Guadalajara,2025-03-02T08:47:08,2025-03-02T09:59:08,6.47,83.76,cash
TRIP03208,USR0415,SC0081,Monterrey,2024-07-23T12:33:11,2024-07-23T13:16:11,14.21,$207.03,wallet
TRIP04790,USR0333,SC0102,Monterrey,2024-04-29T11:07:59,2024-04-29T12:25:59,11.8,128.1,cash
TRIP00537,USR0113,SC0081,Monterrey,2025-04-08T14:49:25,2025-04-08T15:18:25,10.45,166.86,wallet
TRIP00196,USR0299,SC0139,MTY,2025-03-03T19:34:18,2025-03-03T20:33:18,0.87,22.9,debit_card
TRIP03765,USR0461,SC0134,GDL,2024-12-10T18:43:21,2024-12-10T19:59:21,0.81,29.32,credit_card
TRIP02717,USR0158,SC0086,cdmx,2024-09-11T19:01:27,2024-09-11T19:53:27,2.46,51.92,wallet
TRIP04108,USR0137,SC0080,Ciudad de Mexico,2024-01-19T15:03:00,2024-01-19T14:47:00,8.12,104.04,credit_card
TRIP02183,USR0417,SC0033,Monterrey,2025-05-03T17:38:01,2025-05-03T18:12:01,5.15,87.44,wallet
TRIP00299,USR0310,SC0139,Monterrey,2024-07-07T13:59:04,2024-07-07T15:25:04,11.66,164.79,cash
TRIP04674,USR0288,SC0014,cdmx,2024-01-25T19:26:15,2024-01-25T20:21:15,0.0,77.55,qr_code
TRIP03034,USR0183,SC0020,Ciudad de Mexico,2025-05-14T19:32:40,2025-05-14T20:28:40,13.92,193.26,credit_card
TRIP00297,USR0137,SC0055,MTY,2025-02-04T17:15:46,2025-02-04T18:35:46,10.33,$164.16,credit_card
TRIP01249,USR0169,SC0006,Monterrey,2024-11-21T20:22:08,2024-11-21T21:49:08,9.25,139.14,cash
TRIP03887,USR0240,SC0143,cdmx,2024-04-05T09:34:31,2024-04-05T10:47:31,2.68,41.07,qr_code
TRIP01987,USR0038,SC0097,Guadalajara,2025-04-23T12:36:05,2025-04-23T13:12:05,12.93,160.89,debit_card
TRIP02894,USR0338,SC0166,Ciudad de Mexico,2024-08-11T09:17:51,2024-08-11T10:37:51,10.18,98.95,qr_code
TRIP04705,USR0282,SC0084,GDL,2025-04-29T19:31:51,2025-04-29T19:56:51,12.14,147.9,debit_card
TRIP01258,USR0148,SC0084,Guadalajara,2024-07-10T19:26:24,2024-07-10T20:28:24,5.97,$76.66,debit_card
TRIP00182,USR0025,SC0138,Monterrey,2024-01-21T07:28:24,2024-01-21T07:48:24,2.72,49.45,credit_card
TRIP03678,USR0027,SC0123,Monterrey,2024-07-08T17:25:15,2024-07-08T17:40:15,0.81,13.86,credit_card
TRIP04116,USR0428,SC0088,Monterrey,2025-06-22T08:41:43,2025-06-22T09:42:43,8.66,127.16,wallet
TRIP03909,USR0404,SC0095,CDMX,2024-03-20T08:50:42,2024-03-20T09:22:42,11.54,125.46,cash
TRIP03650,USR0312,SC0180,Ciudad de Mexico,2025-05-13T08:08:40,2025-05-13T09:17:40,8.05,123.56,wallet
TRIP03682,USR0013,SC0068,Ciudad de Mexico,2024-03-06T18:16:22,2024-03-06T18:36:22,4.96,62.54,qr_code
TRIP03201,USR0242,SC0045,Ciudad de Mexico,2024-10-18T13:01:28,2024-10-18T13:43:28,2.67,48.51,wallet
TRIP03748,USR0200,SC0081,Monterrey,2024-10-23T08:12:29,2024-10-23T08:46:29,6.86,94.62,debit_card
TRIP04166,USR0412,SC0150,cdmx,2024-07-22T05:40:38,2024-07-22T05:49:38,5.14,70.12,wallet
TRIP02285,USR0398,SC0099,Guadalajara,2024-06-17T00:31:45,2024-06-17T01:43:45,6.56,84.99,wallet
TRIP02757,USR0242,SC0105,cdmx,2025-01-24T05:50:59,2025-01-24T06:01:59,0.6,17.16,credit_card
TRIP02793,USR0192,SC0245,Monterrey,2025-02-05T16:13:42,2025-02-05T17:25:42,14.97,151.1,qr_code
TRIP01918,USR0129,SC0087,Guadalajara,2025-01-03T21:39:45,2025-01-03T22:25:45,10.17,118.55,debit_card
TRIP01393,USR0209,SC0024,CDMX,2024-06-21T22:23:53,2024-06-21T23:13:53,13.07,153.75,wallet
TRIP01147,USR0061,SC0103,Monterrey,2025-02-15T13:19:37,2025-02-15T14:11:37,0.72,23.3,credit_card
TRIP03195,USR0442,SC0138,Monterrey,2024-03-10T22:19:23,2024-03-10T23:33:23,3.68,61.23,debit_card
TRIP02606,USR0436,SC0143,CDMX,2025-02-28T15:02:13,2025-02-28T15:44:13,8.61,94.76,credit_card
TRIP04320,USR0071,SC0039,GDL,2024-04-12T07:52:38,2024-04-12T08:12:38,9.28,133.1,wallet
TRIP04638,USR0324,SC0043,cdmx,2024-06-12T07:44:49,2024-06-12T08:28:49,5.3,60.66,cash
TRIP02563,USR0267,SC0139,MTY,2024-12-25T11:37:58,2024-12-25T12:15:58,0.9,25.74,qr_code
TRIP01841,USR0117,SC0108,CDMX,2025-04-12T22:47:29,2025-04-13T00:13:29,7.15,97.86,cash
TRIP04415,USR0175,SC0105,cdmx,2024-08-23T10:21:23,2024-08-23T10:43:23,2.41,38.01,qr_code
TRIP04787,USR0284,SC0023,CDMX,2024-07-08T20:52:47,2024-07-08T21:36:47,1.64,39.24,credit_card
TRIP04553,,SC0006,MTY,2025-01-18T07:28:42,2025-01-18T08:14:42,10.52,120.87,wallet
TRIP02107,USR0218,SC0194,GDL,2025-04-25T15:52:32,2025-04-25T16:28:32,6.47,92.4,qr_code
TRIP01757,USR0265,SC0189,cdmx,2025-05-12T19:37:51,2025-05-12T20:49:51,12.55,144.55,credit_card
TRIP03787,USR0217,SC0109,cdmx,2024-06-03T17:52:00,2024-06-03T18:52:00,10.76,115.84,debit_card
TRIP01328,USR0057,SC0193,cdmx,2024-03-02T06:33:46,2024-03-02T07:43:46,11.16,$126.18,credit_card
TRIP04107,USR0251,SC0111,GDL,2025-01-24T10:43:34,2025-01-24T11:07:34,7.15,75.31,qr_code
TRIP02888,USR0258,SC0103,Monterrey,2024-12-12T07:44:13,2024-12-12T08:03:13,11.16,151.43,qr_code
TRIP04745,USR0365,SC0161,Ciudad de Mexico,2024-10-07T20:42:43,2024-10-07T21:27:43,9.11,140.59,qr_code
TRIP00080,USR0483,SC0046,Ciudad de Mexico,2024-01-30T21:49:36,2024-01-30T22:27:36,6.54,94.04,cash
TRIP03625,USR0143,SC0185,cdmx,2024-04-09T18:42:04,2024-04-09T19:25:04,8.29,118.06,qr_code
TRIP02459,USR0172,SC0061,Guadalajara,2025-03-07T18:58:49,2025-03-07T19:28:49,4.73,79.74,wallet
TRIP01324,USR0375,SC0147,Monterrey,2024-10-03T17:25:31,2024-10-03T18:21:31,6.23,75.88,qr_code
TRIP02258,USR0050,SC0171,Guadalajara,2024-10-02T07:47:55,2024-10-02T08:54:55,9.94,107.73,cash
TRIP02704,USR0377,SC0198,CDMX,2024-03-21T09:18:43,2024-03-21T10:04:43,13.11,119.56,cash
TRIP02179,USR0214,SC0132,CDMX,2025-02-15T20:05:06,2025-02-15T21:23:06,6.75,64.97,cash
TRIP04534,USR0188,SC0112,Ciudad de Mexico,2025-05-19T15:22:03,2025-05-19T16:13:03,12.56,159.83,cash
TRIP01571,USR0328,SC0098,Monterrey,2024-05-24T15:55:38,2024-05-24T16:14:38,3.71,59.14,wallet
TRIP01584,USR0462,SC0055,MTY,2024-11-13T19:02:28,2024-11-13T19:58:28,11.29,115.63,cash
TRIP01961,USR0270,SC0117,Ciudad de Mexico,2024-05-27T17:57:22,2024-05-27T19:19:22,3.67,51.7,qr_code
TRIP01325,USR0071,SC0044,CDMX,2025-06-14T20:08:24,2025-06-14T20:45:24,3.45,59.77,qr_code
TRIP04680,USR0026,SC0135,CDMX,2024-08-26T09:39:10,2024-08-26T09:51:10,12.84,200.65,credit_card
TRIP01667,USR0296,SC0100,Guadalajara,2025-05-16T18:49:42,2025-05-16T20:00:42,11.6,179.34,wallet
TRIP04369,USR0397,SC0178,Ciudad de Mexico,2024-10-11T08:11:09,2024-10-11T09:29:09,10.15,126.33,debit_card
TRIP00818,USR0111,SC0111,GDL,2024-04-12T15:59:36,2024-04-12T15:36:36,5.68,$78.86,credit_card
TRIP03387,,SC0141,cdmx,2024-10-21T17:43:25,2024-10-21T17:56:25,5.19,80.31,debit_card
TRIP04997,USR0377,SC0189,CDMX,2024-07-11T04:42:23,2024-07-11T05:08:23,7.15,119.79,wallet
TRIP01084,USR0183,SC0039,Guadalajara,2024-01-08T09:01:03,2024-01-08T10:09:03,4.45,60.59,debit_card
TRIP03629,USR0069,SC0074,cdmx,2024-05-02T12:25:44,2024-05-02T12:52:44,8.64,100.05,credit_card
TRIP01733,USR0312,SC0142,Monterrey,2025-05-16T07:55:01,2025-05-16T08:04:01,9.34,$109.46,cash
TRIP04903,USR0237,SC0048,cdmx,2024-09-23T10:03:37,2024-09-23T11:15:37,8.51,$130.38,cash
TRIP01352,USR0223,SC0181,Monterrey,2025-06-11T17:12:28,2025-06-11T18:39:28,14.85,160.38,qr_code
TRIP04463,USR0020,SC0146,CDMX,2024-06-27T08:37:48,2024-06-27T10:06:48,2.04,42.23,wallet
TRIP01792,USR0457,SC0031,GDL,2024-07-12T17:31:37,2024-07-12T18:03:37,9.83,94.59,cash
TRIP01044,USR0096,SC0122,Monterrey,2024-03-05T09:48:47,2024-03-05T09:55:47,7.65,71.94,cash
TRIP04818,USR0159,SC0101,CDMX,2024-12-03T14:23:46,2024-12-03T15:38:46,7.5,101.97,debit_card
TRIP04604,USR0385,SC0077,Guadalajara,2024-07-26T06:32:04,2024-07-26T07:10:04,11.59,132.51,qr_code
TRIP04190,USR0184,SC0121,Monterrey,2025-06-26T17:15:59,2025-06-26T17:56:59,2.02,44.55,debit_card
TRIP02210,USR0151,SC0225,Ciudad de Mexico,2024-06-18T19:50:24,2024-06-18T20:35:24,1.95,28.23,credit_card
TRIP04994,USR0312,SC0012,Monterrey,2024-05-06T09:01:20,2024-05-06T09:56:20,5.25,69.27,qr_code
TRIP02030,USR0143,SC0083,MTY,2025-03-29T11:46:03,2025-03-29T12:28:03,4.32,52.41,debit_card
TRIP00184,USR0467,SC0127,CDMX,2024-12-04T01:05:58,2024-12-04T01:24:58,2.66,35.63,credit_card
TRIP00218,USR0338,SC0122,Monterrey,2025-03-17T10:02:44,2025-03-17T11:14:44,7.49,110.48,qr_code
TRIP02782,USR0022,SC0175,Guadalajara,2024-07-06T14:13:23,2024-07-06T15:17:23,8.3,119.94,qr_code
TRIP00956,USR0302,SC0180,cdmx,2025-05-30T09:11:20,2025-05-30T09:45:20,13.66,211.41,qr_code
TRIP04786,USR0042,SC0135,Ciudad de Mexico,2025-06-10T07:20:43,2025-06-10T07:30:43,4.1,51.6,cash
TRIP01879,USR0059,SC0054,GDL,2024-11-08T18:24:01,2024-11-08T18:29:01,12.88,191.98,qr_code
TRIP04802,USR0135,SC0185,Ciudad de Mexico,2024-05-31T08:18:11,2024-05-31T08:56:11,9.69,104.15,cash
