log_id,scooter_id,maintenance_date,issue_type,cost_usd,technician_id
LOG01440,SC0107,2024-03-04T13:46:14,battery_replacement,528.7,TECH11
LOG01441,SC0188,2024-02-27T08:39:37,frame_damage,243.42,TECH06
LOG01442,SC0199,2024-07-15T21:15:27,general_service,292.37,TECH04
LOG01443,SC0043,2024-11-01T19:44:10,throttle_repair,90.04,TECH18
LOG01444,SC0131,2024-01-22T19:18:30,software_update,728.63,TECH13
LOG01445,SC0138,2024-11-10T18:53:53,brake_repair,607.11,TECH16
LOG01446,SC0190,2025-01-11T19:37:16,software_update,417.2,TECH10
LOG01447,SC0076,2025-05-26T18:50:46,general_service,612.96,TECH16
LOG01448,SC0011,2024-04-11T00:13:25,battery_replacement,239.46,TECH16
LOG01449,SC0123,2024-02-09T07:33:56,brake_repair,91.05,TECH05
LOG01450,SC0087,2024-03-12T19:34:40,software_update,186.04,TECH03
LOG01451,SC0035,2024-10-27T09:09:46,battery_replacement,72.24,TECH05
LOG01452,SC0083,2024-02-01T14:48:23,software_update,118.03,TECH17
LOG01453,SC0197,2024-03-26T18:16:51,software_update,218.19,TECH09
LOG01454,SC0177,2024-04-02T12:15:58,software_update,458.11,TECH16
LOG01455,SC0063,2024-01-24T08:52:50,general_service,602.91,TECH10
LOG01456,SC0109,2024-09-24T07:44:16,tire_puncture,566.34,TECH18
LOG01457,SC0152,2024-09-18T17:03:14,general_service,772.05,TECH05
LOG01458,SC0065,2024-08-31T07:20:11,tire_puncture,144.08,TECH15
LOG01459,SC0158,2025-04-30T08:16:57,battery_replacement,-349.1,TECH10
LOG01460,SC0130,2025-03-01T01:35:05,battery_replacement,681.62,TECH08
LOG01461,SC0158,2025-09-22T00:00:00,frame_damage,660.74,TECH05
LOG01462,SC0099,2024-03-15T18:04:50,battery_replacement,333.08,TECH16
LOG01463,SC0037,2024-08-29T07:01:50,motor_issue,393.27,TECH17
LOG01464,SC0109,2024-10-03T08:15:00,brake_repair,-739.66,TECH17
LOG01465,SC0176,2025-12-05T00:00:00,frame_damage,540.78,TECH19
LOG01466,SC0184,2025-03-27T17:20:53,display_fault,122.51,TECH08
LOG01467,SC0074,2024-09-19T05:04:40,battery_replacement,101.29,TECH18
LOG01468,SC0170,2024-03-08T19:53:15,battery_replacement,135.96,TECH01
LOG01469,SC0027,2025-05-12T08:30:33,display_fault,284.97,TECH10
LOG01470,SC0113,2024-03-20T19:33:38,brake_repair,64.88,TECH20
LOG01471,SC0126,2024-09-10T08:02:47,tire_puncture,136.09,TECH11
LOG01472,SC0158,2024-10-20T07:22:28,motor_issue,759.92,TECH20
LOG01473,SC0007,2024-08-22T19:44:31,display_fault,93.9,TECH05
LOG01474,SC0113,2024-03-11T06:07:10,frame_damage,538.85,TECH05
LOG01475,SC0294,2025-04-07T21:14:44,software_update,771.65,TECH12
LOG01476,SC0160,2024-03-26T08:55:45,display_fault,643.82,TECH14
LOG01477,SC0059,2024-08-27T08:43:12,brake_repair,349.41,TECH09
LOG01478,SC0297,2024-03-14T19:59:52,battery_replacement,434.22,TECH07
LOG01479,SC0140,2025-04-10T13:08:28,display_fault,354.82,TECH18
LOG01480,SC0171,2024-01-24T07:24:31,software_update,238.94,TECH12
LOG01481,SC0127,2024-03-11T22:00:12,throttle_repair,775.38,TECH10
LOG01482,SC0028,2024-02-08T09:07:04,motor_issue,371.53,TECH10
LOG01483,SC0170,2025-03-25T08:11:06,display_fault,184.1,TECH01
LOG01484,SC0078,2024-10-29T08:40:32,throttle_repair,782.04,TECH11
LOG01485,SC0137,2024-03-19T19:08:47,display_fault,735.1,TECH12
LOG01486,SC0139,2024-05-23T18:18:43,motor_issue,734.53,TECH07
LOG01487,SC0270,2024-05-25T19:49:55,software_update,275.36,TECH11
LOG01488,SC0115,2025-06-11T12:45:13,throttle_repair,273.3,TECH15
LOG01489,SC0078,2025-05-01T10:43:46,battery_replacement,762.97,TECH02
LOG01490,SC0295,2024-10-18T08:07:40,general_service,527.74,TECH08
LOG01491,SC0090,2024-07-28T13:22:52,tire_puncture,704.06,TECH10
LOG01492,SC0292,2024-09-30T19:17:30,motor_issue,286.54,TECH13
LOG01493,SC0169,2024-02-29T23:54:29,battery_replacement,799.61,TECH17
LOG01494,SC0131,2024-06-13T17:19:06,display_fault,738.82,TECH18
LOG01495,SC0122,2024-03-21T13:56:03,tire_puncture,339.08,TECH10
LOG01496,SC0117,2024-11-16T08:16:47,tire_puncture,497.73,TECH19
LOG01497,SC0110,2024-09-02T09:18:10,battery_replacement,448.25,TECH20
LOG01498,SC0099,2025-03-13T08:16:17,brake_repair,571.34,TECH01
LOG01499,SC0111,2024-05-19T20:57:25,throttle_repair,499.26,TECH04
LOG01500,SC0173,2025-03-21T12:13:49,throttle_repair,-389.82,TECH18
